price,type,bathrooms,size,address,date
"$2,300+1 bd",,,,"1939 Stuart St, Berkeley, CA",2022-01-11
"$3,311+Studio","$3,665+1 bd","$3,975+2 bds",,"Modera Berkeley | 2119 University Ave, Berkeley, CA",2022-01-11
"$4,290+2 bds",,,,"Aquatic Shattuck | 2640 Shattuck Ave, Berkeley, CA",2022-01-11
"$4,920/mo",3bds,2ba,"1,005sqft","1122 University Ave APT 504, Berkeley, CA 94702",2022-01-11
"$3,459+2 bds",,,,"Hillside Village | 1801 Shattuck Ave, Berkeley, CA",2022-01-11
"$2,850+2 bds",,,,"The Riviera - 17 | 2501 Benvenue Ave, Berkeley, CA",2022-01-11
"$3,175+/mo",2bds,1ba,--sqft,"2644 Dwight Way APT 9, Berkeley, CA 94704",2022-01-11
"$2,195+1 bd","$3,895+2 bds",,,"Uni Flats - 302 | 2535 College Ave, Berkeley, CA",2022-01-11
"$1,950+/mo",1bd,1ba,--sqft,"2525 Benvenue Ave APT 8, Berkeley, CA 94704",2022-01-11
"$3,277/mo",1bd,1ba,521sqft,"2121 Dwight Way #618, Berkeley, CA 94704",2022-01-11
"$2,200/mo",2bds,1ba,700sqft,"1616 Berkeley Way, Berkeley, CA 94703",2022-01-11
"$2,250/mo",1bd,1ba,--sqft,"(undisclosed Address), Berkeley, CA 94703",2022-01-11
"$1,850/mo",1bd,1ba,575sqft,"2324 Dwight Way, Berkeley, CA 94704",2022-01-11
"$2,501/mo",2bds,1ba,850sqft,"1800 6th St APT C, Berkeley, CA 94710",2022-01-11
"$4,675/mo",2bds,2ba,900sqft,"(undisclosed Address), Berkeley, CA 94705",2022-01-11
"$2,975/mo",2bds,1ba,875sqft,"2021 Francisco St #401, Berkeley, CA 94709",2022-01-11
"$4,160+1 bd","$4,384+2 bds",,,"Berkeley Central | 2055 Center St, Berkeley, CA",2022-01-11
"$1,900+/mo",1bd,1ba,600sqft,"1945 Berkeley Way #A1RZNF1K7, Berkeley, CA 94704",2022-01-11
"$2,840+1 bd","$3,590+2 bds",,,"Avalon Berkeley | 651 Addison St, Berkeley, CA",2022-01-11
"$3,715+1 bd",,,,"The Addison | 1950 Addison St, Berkeley, CA",2022-01-11
"$2,200/mo",2bds,1ba,"1,220sqft","2706 McGee Ave, Berkeley, CA 94703",2022-01-11
"$2,750/mo",1bd,1ba,550sqft,"2330 Grant St APT D, Berkeley, CA 94703",2022-01-11
"$3,800/mo",2bds,1ba,985sqft,"1841 Vine St, Berkeley, CA 94703",2022-01-11
"$2,980+Studio","$3,320+1 bd","$4,525+2 bds",,"Blake at Berkeley | 2033 Blake St, Berkeley, CA",2022-01-11
"$3,001+Studio","$3,130+1 bd","$4,858+2 bds",,"Jones Berkeley | 1080 Jones St, Berkeley, CA",2022-01-11
"$2,950+Studio","$3,225+1 bd","$4,550+2 bds",,"Parker | 2038 Parker St, Berkeley, CA",2022-01-11
"$2,551+Studio","$2,052+1 bd","$3,850+2 bds",,"Aquatic Fourth Street | 2010 5th St, Berkeley, CA",2022-01-11
"$1,925/mo",1bd,1ba,650sqft,"2923 Florence St #103, Berkeley, CA 94705",2022-01-11
"$2,300/mo",2bds,1ba,750sqft,"2215 Bonar St #B, Berkeley, CA 94702",2022-01-11
"$2,300+2 bds",,,,"1813 63rd St, Berkeley, CA",2022-01-11
"$2,595/mo",2bds,1ba,--sqft,"3018 Fulton St #E, Berkeley, CA 94705",2022-01-11
"$2,950/mo",2bds,1ba,750sqft,"2437 8th St #B, Berkeley, CA 94710",2022-01-11
"$2,400/mo",1bd,1ba,650sqft,"1546 Spruce St #A, Berkeley, CA 94709",2022-01-11
"$2,395/mo",1bd,1ba,"1,000sqft","2201 Prince St, Berkeley, CA 94705",2022-01-11
"$2,750/mo",2bds,1ba,790sqft,"1630 Russell St APT A, Berkeley, CA 94703",2022-01-11
"$2,000/mo",Studio,1ba,420sqft,"(undisclosed Address), Berkeley, CA 94708",2022-01-11
"$4,400/mo",2bds,1ba,920sqft,"1427 Walnut St, Berkeley, CA 94709",2022-01-11
"$4,000/mo",2bds,1ba,960sqft,"1328 La Loma Ave, Berkeley, CA 94708",2022-01-11
"$2,770/mo",2bds,1ba,870sqft,"3145 College Ave #1, Berkeley, CA 94705",2022-01-11
"$1,750/mo",Studio,1ba,400sqft,"1749 Oxford St APT 8, Berkeley, CA 94709",2022-01-11
