price,type,bathrooms,size,address,date
"$3,176+",Studio,,,"The Addison | 1950 Addison St, Berkeley, CA",2023-03-14
"$3,318+",1 bd,,,"The Addison | 1950 Addison St, Berkeley, CA",2023-03-14
"$3,395+",1 bd,,,"URSA Berkeley | 2124 Bancroft Way, Berkeley, CA",2023-03-14
"$6,095+",3 bds,,,"URSA Berkeley | 2124 Bancroft Way, Berkeley, CA",2023-03-14
"$3,495+",1 bd,,,"2520 College Furnished Living | 2520 College Ave, Berkeley, CA",2023-03-14
"$4,995+",2 bds,,,"2520 College Furnished Living | 2520 College Ave, Berkeley, CA",2023-03-14
"$6,995+",3 bds,,,"2520 College Furnished Living | 2520 College Ave, Berkeley, CA",2023-03-14
"$2,425+",1 bd,,,"Hopkins Park | 1260 Hopkins St, Berkeley, CA",2023-03-14
"$2,995+",2 bds,,,"Hopkins Park | 1260 Hopkins St, Berkeley, CA",2023-03-14
"$3,195+",1 bd,,,"1771 Highland | 1771 Highland Pl, Berkeley, CA",2023-03-14
"$4,395+",2 bds,,,"1771 Highland | 1771 Highland Pl, Berkeley, CA",2023-03-14
"$2,884+",Studio,,,"Sterling Berkeley Collection | 2116 Allston Way, Berkeley, CA",2023-03-14
"$3,149+",1 bd,,,"Sterling Berkeley Collection | 2116 Allston Way, Berkeley, CA",2023-03-14
"$4,524+",2 bds,,,"Sterling Berkeley Collection | 2116 Allston Way, Berkeley, CA",2023-03-14
"$5,679+",3 bds,,,"Sterling Berkeley Collection | 2116 Allston Way, Berkeley, CA",2023-03-14
"$2,200+",1 bd,,,"M B Apartments | 1945 Berkeley Way, Berkeley, CA",2023-03-14
"$3,300+",2 bds,,,"M B Apartments | 1945 Berkeley Way, Berkeley, CA",2023-03-14
"$2,751+",1 bd,,,"Avalon Berkeley | 651 Addison St, Berkeley, CA",2023-03-14
"$4,410+",2 bds,,,"Avalon Berkeley | 651 Addison St, Berkeley, CA",2023-03-14
"$2,438+",1 bd,,,"Fourth and U | 2020 4th St, Berkeley, CA",2023-03-14
"$3,317+",2 bds,,,"Fourth and U | 2020 4th St, Berkeley, CA",2023-03-14
"$1,774+",Studio,,,"Common Bosco | 1717 University Ave, Berkeley, CA",2023-03-14
"$2,635+",Studio,,,"Aquatic Fourth Street | 2010 5th St, Berkeley, CA",2023-03-14
"$2,934+",1 bd,,,"Aquatic Fourth Street | 2010 5th St, Berkeley, CA",2023-03-14
"$3,595+",2 bds,,,"Aquatic Fourth Street | 2010 5th St, Berkeley, CA",2023-03-14
"$3,272+",1 bd,,,"Berkeley Central | 2055 Center St, Berkeley, CA",2023-03-14
"$3,918+",2 bds,,,"Berkeley Central | 2055 Center St, Berkeley, CA",2023-03-14
"$2,950+",Studio,,,"Parker | 2038 Parker St, Berkeley, CA",2023-03-14
"$3,225+",1 bd,,,"Parker | 2038 Parker St, Berkeley, CA",2023-03-14
"$4,550+",2 bds,,,"Parker | 2038 Parker St, Berkeley, CA",2023-03-14
"$2,295+",1 bd,,,"Shattuck Apartments | 2322 Shattuck Ave, Berkeley, CA",2023-03-14
"$3,195+",2 bds,,,"Shattuck Apartments | 2322 Shattuck Ave, Berkeley, CA",2023-03-14
"$4,595+",3 bds,,,"Shattuck Apartments | 2322 Shattuck Ave, Berkeley, CA",2023-03-14
"$3,192+",Studio,,,"The Dwight | 2121 Dwight Way, Berkeley, CA",2023-03-14
"$3,475+",1 bd,,,"The Dwight | 2121 Dwight Way, Berkeley, CA",2023-03-14
"$4,632+",2 bds,,,"The Dwight | 2121 Dwight Way, Berkeley, CA",2023-03-14
"$2,848+",1 bd,,,"Higby | 3015 San Pablo Ave, Berkeley, CA",2023-03-14
"$4,124+",2 bds,,,"Higby | 3015 San Pablo Ave, Berkeley, CA",2023-03-14
"$2,195+",1 bd,,,"The Parc at 1300 | 1300 Delaware St, Berkeley, CA",2023-03-14
"$2,695+",2 bds,,,"The Parc at 1300 | 1300 Delaware St, Berkeley, CA",2023-03-14
"$4,500+",2 bds,,,"1122U | 1122 University Ave, Berkeley, CA",2023-03-14
"$4,863+",3 bds,,,"1122U | 1122 University Ave, Berkeley, CA",2023-03-14
"$2,549+",Studio,,,"Jones Berkeley | 1080 Jones St, Berkeley, CA",2023-03-14
"$3,472+",1 bd,,,"Jones Berkeley | 1080 Jones St, Berkeley, CA",2023-03-14
"$4,495+",2 bds,,,"Jones Berkeley | 1080 Jones St, Berkeley, CA",2023-03-14
"$2,640+",Studio,,,"Aquatic Shattuck | 2640 Shattuck Ave, Berkeley, CA",2023-03-14
"$4,346+",2 bds,,,"Aquatic Shattuck | 2640 Shattuck Ave, Berkeley, CA",2023-03-14
"$1,295+",Studio,,,"Allston Place | 2161 Allston Way, Berkeley, CA",2023-03-14
"$1,495+",1 bd,,,"Allston Place | 2161 Allston Way, Berkeley, CA",2023-03-14
"$1,795+",2 bds,,,"Allston Place | 2161 Allston Way, Berkeley, CA",2023-03-14
"$1,195+",Studio,,,"Stadium Place Apartments | 2312 Fulton St, Berkeley, CA",2023-03-14
"$1,495+",1 bd,,,"Stadium Place Apartments | 2312 Fulton St, Berkeley, CA",2023-03-14
"$1,495+",2 bds,,,"Stadium Place Apartments | 2312 Fulton St, Berkeley, CA",2023-03-14
"$4,195+",3 bds,,,"2525 Benvenue Ave, Berkeley, CA",2023-03-14
"$2,495+",1 bd,,,"1644 Oxford St, Berkeley, CA",2023-03-14
"$4,000+",2 bds,,,"1644 Oxford St, Berkeley, CA",2023-03-14
"$3,195+",2 bds,,,"2724 Channing Way | 2724 Channing Way, Berkeley, CA",2023-03-14
"$4,695/mo",3 bds,1.5 ba,815 sqft,"1738 Spruce St APT D, Berkeley, CA 94709",2023-03-14
"$5,395/mo",4 bds,1.5 ba,927 sqft,"2021 Haste St, Berkeley, CA 94704",2023-03-14
"$7,395/mo",5 bds,4 ba,1475 sqft,"2641 Regent St #2641, Berkeley, CA 94704",2023-03-14
"$2,050+",1 bd,,,"2750 Dwight Way, Berkeley, CA",2023-03-14
"$3,195+",2 bds,,,"2750 Dwight Way, Berkeley, CA",2023-03-14
"$2,895/mo",2 bds,1 ba,600 sqft,"1947 Dwight Way APT 2, Berkeley, CA 94704",2023-03-14
"$2,950/mo",2 bds,1 ba,-- sqft,"1708 - 1710 10th St, 1708 10th St #1710, Berkeley, CA",2023-03-14
